"","EUK.LH.MD9.0000.1","EUK.LH.MD9.0000.2","EUK.LH.MD9.0000.3","EUK.LH.MD9.0000.4","EUK.LH.MD9.0000.5","EUK.LH.MD9.0000.6","EUK.LH.MD9.0000.7","EUK.LH.MD9.0000.8","EUK.LH.MD9.0250.1","EUK.LH.MD9.0250.2","EUK.LH.MD9.0250.3","EUK.LH.MD9.0250.4","EUK.LH.MD9.0250.5","EUK.LH.MD9.0250.6","EUK.LH.MD9.0250.7","EUK.LH.MD9.0250.8","EUK.LH.MD9.0450.1","EUK.LH.MD9.0450.2","EUK.LH.MD9.0450.3","EUK.LH.MD9.0450.4","EUK.LH.MD9.0450.5","EUK.LH.MD9.0450.6","EUK.LH.MD9.0450.7","EUK.LH.MD9.0450.8","EUK.LH.MD9.0700.1","EUK.LH.MD9.0700.2","EUK.LH.MD9.0700.3","EUK.LH.MD9.0700.4","EUK.LH.MD9.0700.5","EUK.LH.MD9.0700.6","EUK.LH.MD9.0700.7","EUK.LH.MD9.0700.8","EUK.LH.MD9.0900.1","EUK.LH.MD9.0900.2","EUK.LH.MD9.0900.3","EUK.LH.MD9.0900.4","EUK.LH.MD9.0900.5","EUK.LH.MD9.0900.6","EUK.LH.MD9.0900.7","EUK.LH.MD9.0900.8","EUK.LH.MD9.1150.1","EUK.LH.MD9.1150.2","EUK.LH.MD9.1150.3","EUK.LH.MD9.1150.4","EUK.LH.MD9.1150.5","EUK.LH.MD9.1150.6","EUK.LH.MD9.1150.7","EUK.LH.MD9.1150.8","EUK.NM.MD9.1849.1","EUK.NM.MD9.1849.2","EUK.NM.MD9.1849.3","EUK.NM.MD9.1849.4","EUK.NM.MD9.1849.5","EUK.NM.MD9.1849.6","EUK.NM.MD9.1849.7","EUK.NM.MD9.1849.8","EUK.NM.MD9.2050.1","EUK.NM.MD9.2050.2","EUK.NM.MD9.2050.3","EUK.NM.MD9.2050.4","EUK.NM.MD9.2050.5","EUK.NM.MD9.2050.6","EUK.NM.MD9.2050.7","EUK.NM.MD9.2050.8","EUK.NM.MD9.2250.1","EUK.NM.MD9.2250.2","EUK.NM.MD9.2250.3","EUK.NM.MD9.2250.4","EUK.NM.MD9.2250.5","EUK.NM.MD9.2250.6","EUK.NM.MD9.2250.7","EUK.NM.MD9.2250.8","EUK.NM.MD9.2450.1","EUK.NM.MD9.2450.2","EUK.NM.MD9.2450.3","EUK.NM.MD9.2450.4","EUK.NM.MD9.2450.5","EUK.NM.MD9.2450.6","EUK.NM.MD9.2450.7","EUK.NM.MD9.2450.8","EUK.NM.MD9.2650.1","EUK.NM.MD9.2650.2","EUK.NM.MD9.2650.3","EUK.NM.MD9.2650.4","EUK.NM.MD9.2650.5","EUK.NM.MD9.2650.6","EUK.NM.MD9.2650.7","EUK.NM.MD9.2650.8"
"ASV_3275",0,1.55854276251705,0,0,0,13.1431767337808,3.63751383836786,4.2836744407425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3276",1.13507377979569,2.14299629846094,0,5.1430832124489,2.58806613946801,2.23713646532438,1.58152775581211,1.58654608916389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4886934673367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3278",0,0,0,0,0.287562904385334,0,2.53044440929938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3934426229508,0,0,0,0,0,0,0,0,0,0,0,0,16.1740100390407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9266480965645,0,0,0,0,0,0
"ASV_3279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.2352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.7457627118644,0,0,35.84229390681,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3281",0.681044267877412,0.584453535943892,0,0.527495714097323,2.44428468727534,0,0.474458326743634,0.951927653498334,0,0,0,0,0,0,0,0,0,0,0,0,0.628140703517588,0,0,0,0,0,0,0,0,0,0,0.946521533364884,0,0,0,0,0,0,0,0,0,0,1.17096018735363,0,0,0,0,0,0,0,0,0,6.9284064665127,9.5103909827404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6820857863751,0,5.21512385919166,0,0,0,0,0,3.36322869955157,0,4.4709388971684,0,2.67141585040071,0,0,0,0,0
"ASV_3282",0,0,0,0,0,0,0,0,0,1.04547830632514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76947535771065,0,0,0,0,0,0,0,1.51457781143506,0,0,0,10.3703703703704,0,0,18.2780182780183,6.46123260437376,0,9.71731448763251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3283",0,0,5.61797752808989,0,0,0,1.89783330697454,7.93273044581945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3285",0,0,4.73092844470727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9968298696724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3287",2.27014755959137,0.779271381258523,0.887049083382614,2.10998285638929,1.58159597411934,1.95749440715884,0.316305551162423,5.87022052990639,0,0,0,3.89779125162408,0,0,0,0,0,0,0,0,0,0,0,0,0.518134715025907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16686114352392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1866737176097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3282846072561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3289",0,0,7.68775872264932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2905344879068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58459743290548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5690235690236,0,0,12.8091872791519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3291",0,0,0,0,0,0.559284116331096,0,1.4278914802475,0,0,0,0,0,0.571265352756355,0,0,0,0,0.597193191997611,0,0.471105527638191,0,3.42646283605693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3294",0,3.31190337034872,0,0,0,0,0,0,0,0,1.21728545343883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84780023781213,0,0,6.38606676342525,6.3148398737032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8508946322068,0,23.8515901060071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3296",0,3.31190337034872,1.77409816676523,1.18686535671898,1.15025161754134,5.03355704697987,5.69349992092361,1.4278914802475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3297",0,0,6.80070963926671,0,11.646297627606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2129086336966,18.3058147882268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.081351689612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3316582914573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25388601036269,0,0,0,0,0,0,0,0,5.67966679288148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9183032207384,0,0,0,0,0,0,0,0,0,0
"ASV_3304",0,0,0,0,2.44428468727534,0,0,0,0,0,0,0,0,0,0,0,0,12.9050759965586,0,0,0,0,0,0,0,0,0,0,0.876808417360807,0.870827285921626,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9010600706714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55239786856128,0,0,0,15.2727272727273,36.9211514392991,11.0091743119266,0,0,23.9043824701195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6108402638371,0,0,0,0,0,0,0,0,0,0,3.06882946076282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0766045548654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3309",1.8161180476731,2.14299629846094,0,4.61558749835158,1.72537742631201,0,0.948916653487269,1.11058226241472,0,1.04547830632514,0,0,0,0.571265352756355,0,0,0,0,0,0,0.785175879396985,0,1.8450184501845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3312",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314070351758794,0,0,0,0.77720207253886,0,0,0,0,0,0.6765899864682,0,0,1.89322226429383,0,0,10.0475938656795,0,0,3.94831299353912,0,0,0,0,10.7561929595828,0,0,0,0,0,0,0,0,0.704473406128919,0,0,0,0,0,0,0,0,3.59712230215827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3314",2.04313280363224,2.14299629846094,2.36546422235364,3.56059607015693,1.58159597411934,0.559284116331096,0.316305551162423,5.23560209424084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3315",0,0,0,0,0,0,0,0,0,0,0,0,0,0.856898029134533,0,3.57653791130186,1.35685210312076,0.860338399770576,0,0,0.785175879396985,1.13058224985868,0,2.49532127261385,3.36787564766839,2.38473767885533,0.475624256837099,0,0,0,0,0,0,0,0,0,1.85087255420412,0,0,2.87150035893754,0.962000962000962,0,0,0,0.651890482398957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52100840336134,3.1055900621118,0,0,4.1407867494824,0,3.18809776833156,0,0,0,5.3763440860215,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3317",0,0,0,0,0,0,0,0.317309217832778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24766063630692,2.33160621761658,0,2.14030915576694,0,0,0,1.127649977447,0,0,0,0,0,2.11528291909043,0,3.77200335289187,0,0,0,0,1.32508833922261,2.28161668839635,2.84900284900285,0,0,0,0,2.59291270527226,3.55239786856128,0,2.11342021838676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3763440860215,0,0,2.24215246636771,0,0,0,0,0,0,4.995004995005,0,0
"ASV_3318",0,0,0,0,0,0,0,0,0,0,0,0,0,1.42816338189089,0,0,0,0,0,0,0.471105527638191,0,0.790722192936215,0,0,0.529941706412295,0,1.59914712153518,0,0,0,0,0,0.757288905717531,0,0,0,0,0.838222967309304,1.79468772433597,0,0,0,0,6.51890482398957,0,0,0,8.04181745074387,0,0,0,0,6.69249735822473,0,0,0,0,0,0,0,0,0,4.97512437810945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573558933180384,0,0,0,0,0,0,0,10.863804981452,0,0,0,10.1596516690856,5.4127198917456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3320",0,0,0,0,0.718907260963336,0,0,0.317309217832778,0,1.04547830632514,0,0,0,1.14253070551271,0,0,0,0,2.98596595998806,0,1.57035175879397,0,1.58144438587243,0,1.29533678756477,0,0,1.06609808102345,0,0,0,0,0,0,1.67317345231456,0,7.6679005817028,0,0,1.07681263460158,0,0,3.51288056206089,0,0,0,0,0,1.20627261761158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68384074941452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8256333830104,0,0,0,10.3848503359805,0,30.9386470896696,0
"ASV_3323",0,0,0,0,0,0,0,0,0,2.09095661265029,4.86914181375533,12.9926375054136,1.640016400164,8.85461296772351,7.87037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57914572864322,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8667038482989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3325",2.49716231555051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7013032758013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71370420624152,0,2.38877276799044,0,11.463567839196,0,0,3.43106674984404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3327",1.58910329171396,0.389635690629262,5.32229450029568,0.923117499670315,4.02588066139468,5.03355704697987,0.474458326743634,2.37981913374584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793231094658911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1036269430052,0,9.75029726516052,0,0,6.38606676342525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3329",1.58910329171396,0,9.46185688941455,3.82434392720559,0,2.23713646532438,2.37229163371817,1.11058226241472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3331",0,0,0,0,0,0,0,0,0,0,0,0.86617583369424,0,0,0,0,0,0.573558933180384,0.597193191997611,0,1.41331658291457,0,0,0,0.77720207253886,0,0,0,0,0,0,2.12967345007099,0,0,0,0,13.7493389740878,0,4.61022632020117,2.87150035893754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3333",1.36208853575482,0,1.77409816676523,1.84623499934063,2.58806613946801,3.07606263982103,0.948916653487269,1.58654608916389,0.603864734299517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7063599458728,0,0,0,0,0,0.793231094658911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3335",0,0,0,9.09930106817882,0,0,0,0,0,6.79560899111343,0,0,0,0,0,6.79542203147353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.3401413982718,0,0,0,0,0,0,0,0,0,0
"ASV_3339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19849246231156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962000962000962,3.97614314115308,0,4.85865724381626,9.77835723598435,2.03500203500204,2.27790432801822,3.79815518176886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2903225806452
"ASV_3340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3341",0,0,0,0,0,0,0.632611102324846,0.317309217832778,0,0,0,0,0,0,0,0,0,0,0,0,0.314070351758794,0,0,0,0,2.64970853206147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3342",0,0,0,0,0,0,0.316305551162423,0,0,0,0,0,0,0,0,1.43061516452074,0,0,0.597193191997611,0,6.90954773869347,0,0.527148128624143,0,0,0.794912559618442,0,2.9317697228145,0,2.03193033381713,0,0,0,0,2.23089793641941,4.13223140495868,0.793231094658911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.704473406128919,0,0,1.25156445556946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2765957446809,0,0,21.3498622589532,7.6679005817028,0,0,7.53768844221106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48148148148148,7.15307582260372,0,10.8976197304273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7548845470693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8605527638191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32198142414861,8.99280575539568,0,0,6.72268907563025,0,0,0,13.4575569358178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33048259010385,0,1.57315154693235,43.5483870967742
"ASV_3347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9627687467226,0
"ASV_3348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57606313020605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7931769722815,0,11.9013062409289,0,0,0,0,0,0,0,17.7777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV_3350",1.8161180476731,3.50672121566335,0,0.263747857048661,1.15025161754134,0,2.05598608255575,2.06250991591306,0,0,0,0.86617583369424,2.870028700287,3.14195944015995,0,0.715307582260372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35289186923722,1.79468772433597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
